歌手,歌名,链接
AR 刘夫阳,Boom,https://rapzh.com/songs/39455
AR 刘夫阳,020 Remix,https://rapzh.com/songs/135149
AR 刘夫阳,Brand New Hits,https://rapzh.com/songs/39450
AR 刘夫阳,Afterclass Battle,https://rapzh.com/songs/39451
AR 刘夫阳,消失的爱人(Used to Love H.E.R.),https://rapzh.com/songs/48060
AR 刘夫阳,All That,https://rapzh.com/songs/183842
AR 刘夫阳,校园寓言故事,https://rapzh.com/songs/183845
AR 刘夫阳,Spend it (Fast & Furious),https://rapzh.com/songs/39452
AR 刘夫阳,狗年 Year Of the Dog,https://rapzh.com/songs/48059
AR 刘夫阳,020,https://rapzh.com/songs/63819
AR 刘夫阳,Time Bomb,https://rapzh.com/songs/39453
AR 刘夫阳,学霸,https://rapzh.com/songs/183843
AR 刘夫阳,押韵歌(All-Star Remix),https://rapzh.com/songs/194057
AR 刘夫阳,Punchline No.1,https://rapzh.com/songs/200701
AR 刘夫阳,毕业典礼演讲,https://rapzh.com/songs/183850
黄硕N-Bomb,叫好汉 - feat.Spam,https://rapzh.com/songs/160063
黄硕N-Bomb,向死而生,https://rapzh.com/songs/3757
黄硕N-Bomb,狂人日记,https://rapzh.com/songs/3763
黄硕N-Bomb,肥肠盖饭,https://rapzh.com/songs/3761
黄硕N-Bomb,Gonna Fuck It (Re-Recorded),https://rapzh.com/songs/3762
黄硕N-Bomb,一切都不存在 - feat.Saber,https://rapzh.com/songs/3764
黄硕N-Bomb,Dog Punch,https://rapzh.com/songs/3756
黄硕N-Bomb,废铜烂铁 - feat.秦浩燃,https://rapzh.com/songs/3760
黄硕N-Bomb,我,https://rapzh.com/songs/3758
黄硕N-Bomb,"Busta Rap - feat.Saber,Spam",https://rapzh.com/songs/3759
黄硕N-Bomb,GAME OVER,https://rapzh.com/songs/3755
黄硕N-Bomb,"偏执的路 - feat.Undacover,Saber",https://rapzh.com/songs/3767
黄硕N-Bomb,Trouble Maker - feat.MC Pharaoh,https://rapzh.com/songs/67299
黄硕N-Bomb,暴风雨,https://rapzh.com/songs/3765
黄硕N-Bomb,地下,https://rapzh.com/songs/3766
黄硕N-Bomb,门,https://rapzh.com/songs/67298
黄硕N-Bomb,Real Life,https://rapzh.com/songs/67297
黄硕N-Bomb,弗雷德姆的骑士 - feat.Odd Mido,https://rapzh.com/songs/183660
黄硕N-Bomb,Drunk！！！,https://rapzh.com/songs/179976
黄硕N-Bomb,恶魔入侵,https://rapzh.com/songs/237603
黄硕N-Bomb,以牙还牙,https://rapzh.com/songs/237602
黄硕N-Bomb,Real Life,https://rapzh.com/songs/4130949
黄硕N-Bomb,汽油,https://rapzh.com/songs/2866497
黄硕N-Bomb,煞星 - feat P.O.E,https://rapzh.com/songs/4053603
J-Sleeper性感的拖鞋,郭富城 - 《对你爱不完》Remix,https://rapzh.com/songs/j-sleeper-xing-gan-de-tuo-xie-guo-fu-cheng-dui-ni-ai-bu-wan-remix
J-Sleeper性感的拖鞋,抓不住,https://rapzh.com/songs/60
J-Sleeper性感的拖鞋,玻尿酸,https://rapzh.com/songs/37
J-Sleeper性感的拖鞋,爸爸妈妈,https://rapzh.com/songs/55
J-Sleeper性感的拖鞋,甜甜圈,https://rapzh.com/songs/36
J-Sleeper性感的拖鞋,全世界最温暖的情歌,https://rapzh.com/songs/58
J-Sleeper性感的拖鞋,陪你过冬天Remix,https://rapzh.com/songs/41
J-Sleeper性感的拖鞋,Freestyle有吗？,https://rapzh.com/songs/38
J-Sleeper性感的拖鞋,popluar,https://rapzh.com/songs/54
J-Sleeper性感的拖鞋,写给浪漫,https://rapzh.com/songs/48
J-Sleeper性感的拖鞋,《WoW》CDE & J-Sleeper性感的拖鞋,https://rapzh.com/songs/40
J-Sleeper性感的拖鞋,懂咩不懂滴,https://rapzh.com/songs/57
J-Sleeper性感的拖鞋,Born hater Remix,https://rapzh.com/songs/42
J-Sleeper性感的拖鞋,赛德克巴莱,https://rapzh.com/songs/59
J-Sleeper性感的拖鞋,Boom Boom Boom,https://rapzh.com/songs/52
J-Sleeper性感的拖鞋,超能力迪斯科,https://rapzh.com/songs/44
J-Sleeper性感的拖鞋,女神不说话,https://rapzh.com/songs/47
J-Sleeper性感的拖鞋,怎么还没恰？,https://rapzh.com/songs/61
J-Sleeper性感的拖鞋,顶级说唱歌手,https://rapzh.com/songs/46
J-Sleeper性感的拖鞋,basketball,https://rapzh.com/songs/53
J-Sleeper性感的拖鞋,购物车,https://rapzh.com/songs/23372
J-Sleeper性感的拖鞋,交杯酒,https://rapzh.com/songs/j-sleeper-xing-gan-de-tuo-xie-jiao-bei-jiu
J-Sleeper性感的拖鞋,Where do we go,https://rapzh.com/songs/56
J-Sleeper性感的拖鞋,《数据魔法师》,https://rapzh.com/songs/35
功夫胖KungFuPen,斗地主,https://rapzh.com/songs/200716
功夫胖KungFuPen,跳跳蛙2.0,https://rapzh.com/songs/169908
功夫胖KungFuPen,孤独症DEMO,https://rapzh.com/songs/17100
功夫胖KungFuPen,灵魂列车,https://rapzh.com/songs/17099
功夫胖KungFuPen,孩子的歌,https://rapzh.com/songs/38336
功夫胖KungFuPen,海盗船长,https://rapzh.com/songs/63907
功夫胖KungFuPen,铁锈,https://rapzh.com/songs/63904
功夫胖KungFuPen,淘金日记,https://rapzh.com/songs/17093
功夫胖KungFuPen,活在当下,https://rapzh.com/songs/3714
功夫胖KungFuPen,困兽斗,https://rapzh.com/songs/63906
功夫胖KungFuPen,汤（Jocelyn Flores remix）,https://rapzh.com/songs/17094
功夫胖KungFuPen,躺椅（Laid Back）,https://rapzh.com/songs/63908
功夫胖KungFuPen,七色光,https://rapzh.com/songs/63903
功夫胖KungFuPen,兄弟们上！,https://rapzh.com/songs/39202
功夫胖KungFuPen,BUTTERFLY,https://rapzh.com/songs/169906
功夫胖KungFuPen,绝可 feat.派克特,https://rapzh.com/songs/169912
功夫胖KungFuPen,狮子王,https://rapzh.com/songs/169914
功夫胖KungFuPen,MOUNTAINS prod.by DAO,https://rapzh.com/songs/17096
功夫胖KungFuPen,COLD WORLD feat.shelllee prod.by DAO,https://rapzh.com/songs/17098
功夫胖KungFuPen,百乐门,https://rapzh.com/songs/63905
功夫胖KungFuPen,ONLY,https://rapzh.com/songs/17095
功夫胖KungFuPen,少年先疯队 prod.by 也是福,https://rapzh.com/songs/17097
功夫胖KungFuPen,醒来,https://rapzh.com/songs/150635
功夫胖KungFuPen,爱,https://rapzh.com/songs/3710
杨和苏KeyNG,Pray for you,https://rapzh.com/songs/157665
杨和苏KeyNG,很久很久 (伴奏),https://rapzh.com/songs/3986771
杨和苏KeyNG,十五.五十,https://rapzh.com/songs/4299156
杨和苏KeyNG,都走了,https://rapzh.com/songs/406597
杨和苏KeyNG,吹又生,https://rapzh.com/songs/406599
杨和苏KeyNG,让我快乐 (伴奏),https://rapzh.com/songs/2394479
杨和苏KeyNG,很久很久,https://rapzh.com/songs/3986770
杨和苏KeyNG,Who's Real,https://rapzh.com/songs/406587
杨和苏KeyNG,小丑女,https://rapzh.com/songs/2986474
杨和苏KeyNG,加冕,https://rapzh.com/songs/406589
杨和苏KeyNG,Don't Diss,https://rapzh.com/songs/406602
杨和苏KeyNG,决不投降,https://rapzh.com/songs/406583
杨和苏KeyNG,最后的狂欢,https://rapzh.com/songs/406601
杨和苏KeyNG,最初的时候,https://rapzh.com/songs/406586
杨和苏KeyNG,"Sleep, Read, Love",https://rapzh.com/songs/406612
杨和苏KeyNG,鱼和熊掌,https://rapzh.com/songs/406593
杨和苏KeyNG,不退,https://rapzh.com/songs/406562
杨和苏KeyNG,"""她""",https://rapzh.com/songs/406565
杨和苏KeyNG,命不由天,https://rapzh.com/songs/406571
杨和苏KeyNG,My Resume,https://rapzh.com/songs/406591
杨和苏KeyNG,"Sleep, Read, Love(伴奏)",https://rapzh.com/songs/406613
杨和苏KeyNG,让我快乐,https://rapzh.com/songs/2394478
杨和苏KeyNG,大反派,https://rapzh.com/songs/4299152
杨和苏KeyNG,下一段旅程,https://rapzh.com/songs/4299157
谢帝,管你锤子事 (Feat.VaVa),https://rapzh.com/songs/176344
谢帝,母老虎,https://rapzh.com/songs/ty-mu-lao-hu
谢帝,等到领袖开头,https://rapzh.com/songs/1482
谢帝,四川全兴,https://rapzh.com/songs/1509
谢帝,管我锤子事,https://rapzh.com/songs/1513
谢帝,不屌的说的不算,https://rapzh.com/songs/1519
谢帝,人.社会.钱,https://rapzh.com/songs/1499
谢帝,冠军威武,https://rapzh.com/songs/1483
谢帝,背你妈的时,https://rapzh.com/songs/1500
谢帝,蔡镇鸿,https://rapzh.com/songs/39848
谢帝,帅歌,https://rapzh.com/songs/47271
谢帝,ATM,https://rapzh.com/songs/1503
谢帝,不是歌唱队,https://rapzh.com/songs/47269
谢帝,烫词,https://rapzh.com/songs/47266
谢帝,耍的潇洒,https://rapzh.com/songs/47264
谢帝,土嗨,https://rapzh.com/songs/1479
谢帝,终会有,https://rapzh.com/songs/47265
谢帝,一无所求,https://rapzh.com/songs/47273
谢帝,发个优碧吃,https://rapzh.com/songs/1475
谢帝,都行,https://rapzh.com/songs/47267
谢帝,SLEEP,https://rapzh.com/songs/25843
谢帝,老子就爱呆到成都,https://rapzh.com/songs/1511
谢帝,豁老子,https://rapzh.com/songs/1504
谢帝,绝世武神(伴奏),https://rapzh.com/songs/1497
幼稚园杀手,反弹琵琶,https://rapzh.com/songs/165310
幼稚园杀手,天上的星星不说话,https://rapzh.com/songs/949
幼稚园杀手,凡人歌,https://rapzh.com/songs/925
幼稚园杀手,你需要的是自己,https://rapzh.com/songs/948
幼稚园杀手,蒲公英,https://rapzh.com/songs/924
幼稚园杀手,天生爱你,https://rapzh.com/songs/84467
幼稚园杀手,谋杀,https://rapzh.com/songs/934
幼稚园杀手,沿着铁路走回家,https://rapzh.com/songs/926
幼稚园杀手,天空之城,https://rapzh.com/songs/919
幼稚园杀手,遗忘,https://rapzh.com/songs/944
幼稚园杀手,风雨(Tribute to 钱学森),https://rapzh.com/songs/937
幼稚园杀手,10岁的夏天 Feat. 醉人,https://rapzh.com/songs/911
幼稚园杀手,永恒,https://rapzh.com/songs/917
幼稚园杀手,你还是那么美,https://rapzh.com/songs/947
幼稚园杀手,至少你还有我,https://rapzh.com/songs/938
幼稚园杀手,悲情城市 Feat. FK Moses,https://rapzh.com/songs/928
幼稚园杀手,路漫漫,https://rapzh.com/songs/915
幼稚园杀手,街头见闻,https://rapzh.com/songs/945
幼稚园杀手,鲁冰花(Intro) - intro,https://rapzh.com/songs/935
幼稚园杀手,天上的星星不说话(独唱版),https://rapzh.com/songs/936
幼稚园杀手,城市里的素描(Feat.MC肆),https://rapzh.com/songs/950
幼稚园杀手,回到那些日子,https://rapzh.com/songs/912
幼稚园杀手,祝福,https://rapzh.com/songs/940
幼稚园杀手,天使的守候 Feat. FK Moses,https://rapzh.com/songs/927
李迦南Doc,冷咖啡,https://rapzh.com/songs/5490
李迦南Doc,You be my love,https://rapzh.com/songs/li-jia-nan-doc-you-be-my-love
李迦南Doc,裴姑娘）,https://rapzh.com/songs/5484
李迦南Doc,明天见,https://rapzh.com/songs/5483
李迦南Doc,特别的你,https://rapzh.com/songs/5495
李迦南Doc,好热（Hot）,https://rapzh.com/songs/5480
李迦南Doc,甜,https://rapzh.com/songs/5493
李迦南Doc,抱着睡 （C’zar - okay ok remix）,https://rapzh.com/songs/5486
李迦南Doc,不想早起(Pro.Tan),https://rapzh.com/songs/5482
李迦南Doc,哪一种女孩,https://rapzh.com/songs/5492
李迦南Doc,Baby Baby,https://rapzh.com/songs/5481
李迦南Doc,拥抱你一整晚,https://rapzh.com/songs/5491
李迦南Doc,你说,https://rapzh.com/songs/5494
李迦南Doc,冷漠,https://rapzh.com/songs/5496
李迦南Doc,YOU CAN'T,https://rapzh.com/songs/57678
李迦南Doc,试探,https://rapzh.com/songs/5487
李迦南Doc,赚Remix,https://rapzh.com/songs/152766
李迦南Doc,heart,https://rapzh.com/songs/85021
李迦南Doc,我可不是一个拜Boy,https://rapzh.com/songs/5479
李迦南Doc,别叫我好朋友,https://rapzh.com/songs/162358
李迦南Doc,B.L.U.S,https://rapzh.com/songs/57680
李迦南Doc,我想,https://rapzh.com/songs/5489
李迦南Doc,Crack （Split personality）,https://rapzh.com/songs/5485
李迦南Doc,慢慢,https://rapzh.com/songs/170124
BooM黄旭,说散就散,https://rapzh.com/songs/ai-fu-jie-ni-shuo-san-jiu-san
BooM黄旭,我想要(I Want Remix),https://rapzh.com/songs/ai-fu-jie-ni-wo-xiang-yao-i-want-remix
BooM黄旭,说散就散 (伴奏),https://rapzh.com/songs/41066
BooM黄旭,你能看到我,https://rapzh.com/songs/162253
BooM黄旭,都市物语,https://rapzh.com/songs/735
BooM黄旭,11. 天堂来信,https://rapzh.com/songs/721
BooM黄旭,“艺”起嘻哈,https://rapzh.com/songs/685
BooM黄旭,杀无赦,https://rapzh.com/songs/41063
BooM黄旭,给妈妈的歌,https://rapzh.com/songs/152718
BooM黄旭,黄绿青蓝紫,https://rapzh.com/songs/41058
BooM黄旭,有种良心你学不会,https://rapzh.com/songs/704
BooM黄旭,Do You Want More,https://rapzh.com/songs/220879
BooM黄旭,18. Easy Hip-Hop Radio Freestyle,https://rapzh.com/songs/728
BooM黄旭,Dizzy,https://rapzh.com/songs/709
BooM黄旭,Flow,https://rapzh.com/songs/134998
BooM黄旭,I Feel Great,https://rapzh.com/songs/57040
BooM黄旭,Flow (伴奏),https://rapzh.com/songs/134999
BooM黄旭,03. Who Made Da Shit,https://rapzh.com/songs/714
BooM黄旭,雨城,https://rapzh.com/songs/696
BooM黄旭,12. 二十四,https://rapzh.com/songs/722
BooM黄旭,13. 白日梦,https://rapzh.com/songs/723
BooM黄旭,16. Long Way,https://rapzh.com/songs/726
BooM黄旭,Gimme Love,https://rapzh.com/songs/710
BooM黄旭,Time,https://rapzh.com/songs/708
蜉蝣Wh,田馥甄 - 你就不要想起我（Remix）,https://rapzh.com/songs/4665
蜉蝣Wh,Sad Night,https://rapzh.com/songs/4655
蜉蝣Wh,田馥甄 - 你就不要想起我（Remix新版）,https://rapzh.com/songs/4645
蜉蝣Wh,婊里不一,https://rapzh.com/songs/4682
蜉蝣Wh,软绵绵,https://rapzh.com/songs/4650
蜉蝣Wh,Retrospect (Prod. By AM),https://rapzh.com/songs/4660
蜉蝣Wh,睡不着乱押韵,https://rapzh.com/songs/4662
蜉蝣Wh,Everyone Is Broken（COVER LiL BO WEEP）,https://rapzh.com/songs/84830
蜉蝣Wh,怎么还没睡Remix,https://rapzh.com/songs/4681
蜉蝣Wh,纸飞机,https://rapzh.com/songs/4661
蜉蝣Wh,✄ ღ,https://rapzh.com/songs/84820
蜉蝣Wh,必需品,https://rapzh.com/songs/4649
蜉蝣Wh,写轮眼,https://rapzh.com/songs/4652
蜉蝣Wh,Uber Everywhere Remix,https://rapzh.com/songs/4678
蜉蝣Wh,失眠晚期患者（Prod.PDP）,https://rapzh.com/songs/4657
蜉蝣Wh,FeeL Me（Prod.situasian张太郎）,https://rapzh.com/songs/4637
蜉蝣Wh,Faker,https://rapzh.com/songs/4674
蜉蝣Wh,失联（Skrt Remix）,https://rapzh.com/songs/4670
蜉蝣Wh,天才在左疯子在右,https://rapzh.com/songs/4666
蜉蝣Wh,人生列车（Still D.R.E Remix）,https://rapzh.com/songs/4671
蜉蝣Wh,没头脑不高兴（Prod.尚先生）,https://rapzh.com/songs/4643
蜉蝣Wh,Orphean Jazz,https://rapzh.com/songs/4683
蜉蝣Wh,一个人的平安夜,https://rapzh.com/songs/4676
蜉蝣Wh,A.Trip,https://rapzh.com/songs/4675
福克斯,飞行随笔(Airplane Freestyle),https://rapzh.com/songs/173375
福克斯,庆功酒(Jungle Juice),https://rapzh.com/songs/94418
福克斯,现实与乌托邦,https://rapzh.com/songs/57087
福克斯,爱(LOVE.),https://rapzh.com/songs/157703
福克斯,鼎(Culture),https://rapzh.com/songs/94419
福克斯,啸江湖(Prod.by WarRonZ),https://rapzh.com/songs/57078
福克斯,撒娇(Prod.by 10K),https://rapzh.com/songs/57075
福克斯,浮生如梦,https://rapzh.com/songs/57084
福克斯,假朋友,https://rapzh.com/songs/57085
福克斯,战斗Pt.2(Why We Fight),https://rapzh.com/songs/94420
福克斯,无题(Prod.by ZIV),https://rapzh.com/songs/57080
福克斯,决定(My Decision),https://rapzh.com/songs/157705
福克斯,你(Father),https://rapzh.com/songs/157704
福克斯,谢谢你(Thank U),https://rapzh.com/songs/173378
福克斯,万里挑一(Yin-Yang),https://rapzh.com/songs/173374
福克斯,归山（Journey）Remix,https://rapzh.com/songs/57094
福克斯,不入流的说唱歌手（You Know How We Do It）Remix,https://rapzh.com/songs/57093
福克斯,夕阳西下,https://rapzh.com/songs/170217
福克斯,火星男孩,https://rapzh.com/songs/57086
福克斯,异乡人(Stranger),https://rapzh.com/songs/173376
福克斯,家,https://rapzh.com/songs/57082
福克斯,回不去？（Sunday Morning）Remix,https://rapzh.com/songs/57092
福克斯,Respect & Haters(Prod.by WarRonZ),https://rapzh.com/songs/57079
福克斯,YNC.,https://rapzh.com/songs/57083
吴亦凡,November Rain,https://rapzh.com/songs/kris-wu-yi-fan-november-rain
吴亦凡,Deserve,https://rapzh.com/songs/kris-wu-yi-fan-deserve
吴亦凡,JULY,https://rapzh.com/songs/kris-wu-yi-fan-july
吴亦凡,有一个地方,https://rapzh.com/songs/27553
吴亦凡,时间煮雨,https://rapzh.com/songs/27554
吴亦凡,刀剑如梦,https://rapzh.com/songs/27550
吴亦凡,Juice,https://rapzh.com/songs/27547
吴亦凡,Freedom,https://rapzh.com/songs/kris-wu-yi-fan-freedom
吴亦凡,JUICE,https://rapzh.com/songs/27548
吴亦凡,中国魂,https://rapzh.com/songs/153353
吴亦凡,Selfish,https://rapzh.com/songs/kris-wu-yi-fan-selfish
吴亦凡,Antares,https://rapzh.com/songs/kris-wu-yi-fan-antares
吴亦凡,Lullaby,https://rapzh.com/songs/27546
吴亦凡,Explore,https://rapzh.com/songs/kris-wu-yi-fan-explore
吴亦凡,B.M.,https://rapzh.com/songs/kris-wu-yi-fan-bm
吴亦凡,Tough Pill,https://rapzh.com/songs/kris-wu-yi-fan-tough-pill
吴亦凡,我选择的路,https://rapzh.com/songs/27544
吴亦凡,想你,https://rapzh.com/songs/57183
吴亦凡,We Alive,https://rapzh.com/songs/kris-wu-yi-fan-we-alive
吴亦凡,Hold Me Down,https://rapzh.com/songs/kris-wu-yi-fan-hold-me-down
吴亦凡,6,https://rapzh.com/songs/27545
吴亦凡,从此以后,https://rapzh.com/songs/27551
吴亦凡,Bad Girl,https://rapzh.com/songs/27552
吴亦凡,破晓,https://rapzh.com/songs/306904
万妮达,Colorful World,https://rapzh.com/songs/2918
万妮达,Get Freaky With You,https://rapzh.com/songs/30875
万妮达,Understand,https://rapzh.com/songs/30866
万妮达,二点二十,https://rapzh.com/songs/30871
万妮达,魔术方块,https://rapzh.com/songs/30873
万妮达,Get away from me,https://rapzh.com/songs/2916
万妮达,Who Am I,https://rapzh.com/songs/2914
万妮达,My boo,https://rapzh.com/songs/2919
万妮达,Cookie Gangster,https://rapzh.com/songs/2915
万妮达,Weekend,https://rapzh.com/songs/160492
万妮达,9,https://rapzh.com/songs/2917
万妮达,4U,https://rapzh.com/songs/165314
万妮达,势不可挡,https://rapzh.com/songs/57818
万妮达,优雅必胜,https://rapzh.com/songs/2909
