song_name	rapper	url
어땠을까 (Inst.)	金娜英	https://rapzh.com/songs/97604
The Package (Inst.)	金娜英	https://rapzh.com/songs/97578
바라고 바라고 (inst.)	金娜英	https://rapzh.com/songs/97615
널 미워하지 않길 (Prod. By 하동균) (Inst.)	金娜英	https://rapzh.com/songs/97588
가슴이 말해 (inst)	金娜英	https://rapzh.com/songs/97602
扬州曲 (伴奏)	封茗囧菌	https://rapzh.com/songs/1536376
微电影：我和我的春晚	潘斌龙	https://rapzh.com/songs/41675147
No Worry	氧气哥YoungChigga	https://rapzh.com/songs/197236
你	氧气哥YoungChigga	https://rapzh.com/songs/197238
Turn 4 love	氧气哥YoungChigga	https://rapzh.com/songs/197245
Don't（Cover：Bryson Tiller）	氧气哥YoungChigga	https://rapzh.com/songs/197242
河内春	氧气哥YoungChigga	https://rapzh.com/songs/197244
Hakuna matata	氧气哥YoungChigga	https://rapzh.com/songs/197234
庐州夜话	氧气哥YoungChigga	https://rapzh.com/songs/197243
08/31	氧气哥YoungChigga	https://rapzh.com/songs/197246
MTS2017 CYPHER	氧气哥YoungChigga	https://rapzh.com/songs/197237
归园田居·杂诗 (伴奏)	赵方婧	https://rapzh.com/songs/3606363
蝶吻 (伴奏)	赵方婧	https://rapzh.com/songs/1350523
老幺的故事	梁龙	https://rapzh.com/songs/12320277
快来嘛 (伴奏)	梁龙	https://rapzh.com/songs/41629506
有话好好说（出自《台湾料理》专辑）	左小祖咒	https://rapzh.com/songs/1115996
我们爱新疆	左小祖咒	https://rapzh.com/songs/1116210
吹口哨	左小祖咒	https://rapzh.com/songs/1116199
做你能做的一切	左小祖咒	https://rapzh.com/songs/1115998
欢喜心	左小祖咒	https://rapzh.com/songs/1116213
검은 안경	李大熙	https://rapzh.com/songs/91874
뉴잭스윙	李大熙	https://rapzh.com/songs/91865
검은 안경	李大熙	https://rapzh.com/songs/91888
Intro	李大熙	https://rapzh.com/songs/91836
너의 곁에	李大熙	https://rapzh.com/songs/160720
Oldschool Love	李大熙	https://rapzh.com/songs/91881
난 외로움은 싫어 (소주, 양주, 맥주 Mix) - remix	李大熙	https://rapzh.com/songs/91861
Please Stay (수양록 Mix) - remix	李大熙	https://rapzh.com/songs/91858
검은안경 (Magik West Mix) - remix	李大熙	https://rapzh.com/songs/91857
Would You (Interlude) - intro	李大熙	https://rapzh.com/songs/91855
지겨워	李大熙	https://rapzh.com/songs/91869
Would You	李大熙	https://rapzh.com/songs/91856
뉴잭스윙	李大熙	https://rapzh.com/songs/91863
히위고 나우	李大熙	https://rapzh.com/songs/91866
Please Stay	李大熙	https://rapzh.com/songs/91870
9434374454348442662	刘柄鑫	https://rapzh.com/songs/451269
听我说（伴奏）	周深	https://rapzh.com/songs/2041066
愿 (伴奏)	周深	https://rapzh.com/songs/2041070
与MASK的飞行日记 和声伴奏	小右	https://rapzh.com/songs/628250
瞬间就是永恒(伴奏)	小右	https://rapzh.com/songs/628351
嗨了写歌 (伴奏)	小右	https://rapzh.com/songs/628276
匆匆过客	寂悸	https://rapzh.com/songs/1954635
激情褪后就随便 (DJ酱爆鱿鱼版)	寂悸	https://rapzh.com/songs/1049315
恋可不恋 (伴奏)	寂悸	https://rapzh.com/songs/1049558
爱你成灾  (伴奏)	寂悸	https://rapzh.com/songs/1049612
失心疯的爱你 (DJ-Moon王浩Remix版)	寂悸	https://rapzh.com/songs/1049207
ギガライノス!ギガフェニックス!ギガバイタス! (インストゥルメンタル)	佐橋俊彦	https://rapzh.com/songs/813442
星獣戦隊ギンガマン (インストゥルメンタル)	佐橋俊彦	https://rapzh.com/songs/813392
友情の絆＜M122A＞	佐橋俊彦	https://rapzh.com/songs/803537
スーパーメトロイドより「テーマ~宇宙戦士サムス・アランのテーマ~大ボスBGM~エンディング」	佐橋俊彦	https://rapzh.com/songs/814239
俺は黒騎士ヒュウガ (インストゥルメンタル)	佐橋俊彦	https://rapzh.com/songs/813424
Pray 〜Orchestra Version〜	佐橋俊彦	https://rapzh.com/songs/813257
毎日がパラダイス [ウルトラマンM78劇場 Love & Peace]	佐橋俊彦	https://rapzh.com/songs/804016
Uキラーザウルス出現～勢揃いウルトラ兄弟＜M24＞	佐橋俊彦	https://rapzh.com/songs/803592
恐竜戦隊ジュウレンジャー (TVサイズ) <ボーナス・トラック>	佐橋俊彦	https://rapzh.com/songs/804438
当归 (伴奏)	玄觞	https://rapzh.com/songs/1543455
明月	玄觞	https://rapzh.com/songs/1543483
모두 어딘가로	郑才雄	https://rapzh.com/songs/1291401
나쁜 아저씨	郑才雄	https://rapzh.com/songs/1291396
실마리	郑才雄	https://rapzh.com/songs/1291395
나란히 누워	郑才雄	https://rapzh.com/songs/1291392
흔적	郑才雄	https://rapzh.com/songs/1291399
잊혀진 기억	郑才雄	https://rapzh.com/songs/1291389
질주	郑才雄	https://rapzh.com/songs/1291390
추적	郑才雄	https://rapzh.com/songs/1291394
그녀의 분노	郑才雄	https://rapzh.com/songs/1291397
오뉴월	郑才雄	https://rapzh.com/songs/1291391
복수	郑才雄	https://rapzh.com/songs/1291400
합격했다	郑才雄	https://rapzh.com/songs/5456819
추격	郑才雄	https://rapzh.com/songs/41312664
游园会	赵薇	https://rapzh.com/songs/1165209
走散	赵薇	https://rapzh.com/songs/1165201
爱情大魔咒	赵薇	https://rapzh.com/songs/1165415
雨想哭就哭吧	赵薇	https://rapzh.com/songs/1165442
千言万语	赵薇	https://rapzh.com/songs/1165357
最后一次分手MTV	赵薇	https://rapzh.com/songs/1165403
渐渐	赵薇	https://rapzh.com/songs/1165316
时间停了	赵薇	https://rapzh.com/songs/1165205
天使旅行箱	赵薇	https://rapzh.com/songs/1165230
生命里的这一天	赵薇	https://rapzh.com/songs/1165331
是否	赵薇	https://rapzh.com/songs/1165418
一直下雨的星期天	赵薇	https://rapzh.com/songs/1165323
真心不假	赵薇	https://rapzh.com/songs/1165383
我和上官燕	赵薇	https://rapzh.com/songs/1165278
小蜜蜂	赵薇	https://rapzh.com/songs/1165246
爱之玄MTV	赵薇	https://rapzh.com/songs/1165407
痛苦之歌	赵薇	https://rapzh.com/songs/1165275
雨想哭就哭吧(神奇演奏曲)	赵薇	https://rapzh.com/songs/1165448
拨浪鼓	赵薇	https://rapzh.com/songs/1165378
爱之玄	赵薇	https://rapzh.com/songs/1165348
最后一次分手	赵薇	https://rapzh.com/songs/1165364
旧玩具	赵薇	https://rapzh.com/songs/1165226
树叶的崇拜	赵薇	https://rapzh.com/songs/1165250
这一刻我相信你说我爱你	赵薇	https://rapzh.com/songs/1165312
给你 伴奏	Viva宋佩豫	https://rapzh.com/songs/4107032
구아리랑	金英姙	https://rapzh.com/songs/92662
부모님 은혜(글-부모님 말씀하시다/회심곡中)	金英姙	https://rapzh.com/songs/92542
Arirang(Ferry Remix)	金英姙	https://rapzh.com/songs/92584
강원도아리랑	金英姙	https://rapzh.com/songs/92540
유산가(遊山歌)	金英姙	https://rapzh.com/songs/92655
Arirang(TERA Remix)	金英姙	https://rapzh.com/songs/92585
강원도아리랑	金英姙	https://rapzh.com/songs/92562
Arirang(Ferry Radio Mix)(Inst.)	金英姙	https://rapzh.com/songs/92587
대감놀이-1	金英姙	https://rapzh.com/songs/92619
Arirang(Ferry Remix)(Inst.)	金英姙	https://rapzh.com/songs/92588
진도아리랑	金英姙	https://rapzh.com/songs/92569
Arirang(TERA Remix)(Inst.)	金英姙	https://rapzh.com/songs/92589
뱃노래+자진 뱃노래	金英姙	https://rapzh.com/songs/92550
부모님 은혜	金英姙	https://rapzh.com/songs/92552
정선아리랑(경기제)	金英姙	https://rapzh.com/songs/92561
대감놀이-2	金英姙	https://rapzh.com/songs/92620
억장이 무너지네	金英姙	https://rapzh.com/songs/92572
해주아리랑	金英姙	https://rapzh.com/songs/92563
방물가(房物歌)	金英姙	https://rapzh.com/songs/92650
회심곡-2	金英姙	https://rapzh.com/songs/92618
자즌아리랑	金英姙	https://rapzh.com/songs/92665
Arirang(Massive Soul Remix)	金英姙	https://rapzh.com/songs/92586
정선아리랑	金英姙	https://rapzh.com/songs/92541
花月夜（伴奏）	木小雅	https://rapzh.com/songs/1907849
这样就好 (伴奏)	歆小瑶	https://rapzh.com/songs/624605
别爱 (伴奏)	歆小瑶	https://rapzh.com/songs/624701
旧的事情	歆小瑶	https://rapzh.com/songs/624636
被伪造的偶像 (伴奏)	三无MarBlue	https://rapzh.com/songs/1875525
让我留在你身边（Cover 陈奕迅）	林渝植Anoryz	https://rapzh.com/songs/866121
Losing You (伴奏)	梁老师Tsong	https://rapzh.com/songs/1716154
Would You Love Me (伴奏)	梁老师Tsong	https://rapzh.com/songs/1716146
橘子汽水 inst with hook	梁老师Tsong	https://rapzh.com/songs/1716130
in the mood（伴奏）	梁老师Tsong	https://rapzh.com/songs/4021367
我在十点差三分的时候开始想你	花粥	https://rapzh.com/songs/347697
我等南雁归 (伴奏)	纸无笔砚	https://rapzh.com/songs/349310
帝心劫 (伴奏)	纸无笔砚	https://rapzh.com/songs/349329
飞鸟 (伴奏)	纸无笔砚	https://rapzh.com/songs/349321
Fly!	初音ミク	https://rapzh.com/songs/6103138
エレクトロガール	初音ミク	https://rapzh.com/songs/12598051
SHINING DAYS	初音ミク	https://rapzh.com/songs/13864616
てるてるぼうず	初音ミク	https://rapzh.com/songs/13864617
Fragile Rose	初音ミク	https://rapzh.com/songs/13864618
夜店	初音ミク	https://rapzh.com/songs/13864619
wish	初音ミク	https://rapzh.com/songs/13864621
RED FRUIT	初音ミク	https://rapzh.com/songs/13864622
色	初音ミク	https://rapzh.com/songs/13864623
Slow & Steady	初音ミク	https://rapzh.com/songs/13864624
阴阳(Live)	郑少秋	https://rapzh.com/songs/1604451
love song (伴奏)	李佳思	https://rapzh.com/songs/1352581
小爱 (伴奏)	李佳思	https://rapzh.com/songs/1352609
开不了口（Cover 周杰伦）	李佳思	https://rapzh.com/songs/1352561
8月1日上线《息辞》	萧忆情Alex	https://rapzh.com/songs/920441
花期(伴奏)	关晓彤	https://rapzh.com/songs/406406
安洁西公主(伴奏)	关晓彤	https://rapzh.com/songs/406454
关于你和我的故事(伴奏)	关晓彤	https://rapzh.com/songs/406458
我们的18岁(伴奏)	关晓彤	https://rapzh.com/songs/406456
那个女孩（Cover 小凌OTAKU）	云の泣	https://rapzh.com/songs/527982
黄泉一梦（伴奏）	云の泣	https://rapzh.com/songs/527896
소중한 걸 (Girl) (Inst.)	许景焕	https://rapzh.com/songs/765607
若许一个愿望少活十年，我许十个	焦迈奇	https://rapzh.com/songs/617046
耳机 (Demo)	焦迈奇	https://rapzh.com/songs/617052
好想你 (抒情版)	焦迈奇	https://rapzh.com/songs/617053
假期 (Live)	陈鸿宇	https://rapzh.com/songs/300988
这个与直觉相冲突的时代 (Live)	陈鸿宇	https://rapzh.com/songs/300979
我来自星辰	陈鸿宇	https://rapzh.com/songs/300993
霓虹深处 (Live)	陈鸿宇	https://rapzh.com/songs/300980
浩瀚苍澜	陈鸿宇	https://rapzh.com/songs/300991
爱情 I Don't Know	林忆莲	https://rapzh.com/songs/630756
放纵	林忆莲	https://rapzh.com/songs/631094
破晓 II	林忆莲	https://rapzh.com/songs/633499
我的要求不算高	黄渤	https://rapzh.com/songs/614515
遗忘家 (伴奏)	黄渤	https://rapzh.com/songs/614439
天蝎（Cover：Every Little Thing）	沈以诚	https://rapzh.com/songs/850052
狂恋你（Cover：Every Little Thing）	沈以诚	https://rapzh.com/songs/850048
伴奏（Cover 1）	迁梦	https://rapzh.com/songs/295156
她是我修炼不好的爱情（伴奏）	迁梦	https://rapzh.com/songs/295136
亲密距离	刘美君	https://rapzh.com/songs/2295343
花无百日红	刘美君	https://rapzh.com/songs/1367531
グレイと日記とガラスの壺 #04	水瀬いのり	https://rapzh.com/songs/3594173
If You (Inst.)	曺圭贤	https://rapzh.com/songs/1819365
ART (OBKR / Yaffle Remix)	小袋成彬	https://rapzh.com/songs/1538728
茗荷谷にて	小袋成彬	https://rapzh.com/songs/1538762
042616 @London	小袋成彬	https://rapzh.com/songs/1538734
Beautiful Love	蔡健雅	https://rapzh.com/songs/203359
有你就足够 (伴奏)	袁姗姗	https://rapzh.com/songs/410339
起风了	袁姗姗	https://rapzh.com/songs/41629971
月球下的人 (伴奏)	任然	https://rapzh.com/songs/2824295
爱过的人（伴奏）	任然	https://rapzh.com/songs/3946776
想一个人才会孤单 (伴奏)	李雨伦	https://rapzh.com/songs/215321
三生恋 (伴奏）	李雨伦	https://rapzh.com/songs/215315
走心情歌 (伴奏)	李雨伦	https://rapzh.com/songs/215309
忙忙忙 (伴奏)	李雨伦	https://rapzh.com/songs/215307
Christmas Song (伴奏)	依兴驰	https://rapzh.com/songs/245446
情姐下河洗衣裳Remix	依兴驰	https://rapzh.com/songs/245460
狭路相逢(INTRO)	马王HorseKing	https://rapzh.com/songs/41703301
荒野牛仔(COWBOY)	马王HorseKing	https://rapzh.com/songs/41703302
牛头(PRADO)	马王HorseKing	https://rapzh.com/songs/41703303
乌合之众(SAME SHXT)	马王HorseKing	https://rapzh.com/songs/41703305
落日酒馆(INTERLUDE)	马王HorseKing	https://rapzh.com/songs/41703306
开端(JOURNEY)	马王HorseKing	https://rapzh.com/songs/41703307
麦丽克(MALIKAM)	马王HorseKing	https://rapzh.com/songs/41703308
路口(SIDEWAY)	马王HorseKing	https://rapzh.com/songs/41703309
破晓黎明(OUTRO)	马王HorseKing	https://rapzh.com/songs/41703312
halo	ナユタン星人	https://rapzh.com/songs/1997664
ぐるぐる宇宙ガール	ナユタン星人	https://rapzh.com/songs/4353463
离骚·开篇 (伴奏)	Winky诗	https://rapzh.com/songs/736644
十八 (伴奏)	陈雪凝	https://rapzh.com/songs/2880113
回忆见 (伴奏)	陈雪凝	https://rapzh.com/songs/2880120
所见之日乃是终止之时 (伴奏)	陈雪凝	https://rapzh.com/songs/2880107
背叛	押韵机械人	https://rapzh.com/songs/194543
进入休眠状态(Outro)	押韵机械人	https://rapzh.com/songs/194559
天生杀人狂(skit) - intro	押韵机械人	https://rapzh.com/songs/194555
公主出走记伴奏	倪莫问	https://rapzh.com/songs/1625208
无名氏 (伴奏)	排骨教主	https://rapzh.com/songs/1356942
Wet season	虎子	https://rapzh.com/songs/1078568
虚构的Hz乐团	虎子	https://rapzh.com/songs/1078889
任我逍遥	景子谦	https://rapzh.com/songs/202462
多余的过客	景子谦	https://rapzh.com/songs/202464
被爱那一个 (伴奏)	景子谦	https://rapzh.com/songs/202442
能不能可怜可怜我 (伴奏)	景子谦	https://rapzh.com/songs/202450
卖艺的小青年 (Live)	郝云	https://rapzh.com/songs/317636
串儿	郝云	https://rapzh.com/songs/317680
群侠传-华山论剑	小旭音乐	https://rapzh.com/songs/1533981
黑龙与天使-胜利	小旭音乐	https://rapzh.com/songs/1529131
绯色春秋	小旭音乐	https://rapzh.com/songs/1527292
战歌将起	小旭音乐	https://rapzh.com/songs/1527280
大海战2-海军基地	小旭音乐	https://rapzh.com/songs/1529007
热血海贼王-海上战场小怪	小旭音乐	https://rapzh.com/songs/1534156
小心火烛	小旭音乐	https://rapzh.com/songs/1527252
慰平生（伴奏）	smile_小千	https://rapzh.com/songs/1547045
问天 (伴奏)	smile_小千	https://rapzh.com/songs/1547006
御街行	smile_小千	https://rapzh.com/songs/1546986
两个男人的故事（Acapella）（Cover：The One）	smile_小千	https://rapzh.com/songs/1546995
一辈子(阿娇向你解说)	钟欣潼	https://rapzh.com/songs/2112276
完整爱 (阿娇向你解说)	钟欣潼	https://rapzh.com/songs/2112272
大眠（Cover：王心凌）	刘初寻 (二逗)	https://rapzh.com/songs/2308824
YEH	RED8红八	https://rapzh.com/songs/355198
EYE	RED8红八	https://rapzh.com/songs/355132
WIRE	RED8红八	https://rapzh.com/songs/355135
[FREE] PRAY	RED8红八	https://rapzh.com/songs/355112
EG	RED8红八	https://rapzh.com/songs/355117
BACK	RED8红八	https://rapzh.com/songs/355205
2FACE	RED8红八	https://rapzh.com/songs/355120
WHY	RED8红八	https://rapzh.com/songs/355179
CONFESSION	RED8红八	https://rapzh.com/songs/355184
HI	RED8红八	https://rapzh.com/songs/355126
THRU	RED8红八	https://rapzh.com/songs/355209
WOW	RED8红八	https://rapzh.com/songs/355137
WAVES	RED8红八	https://rapzh.com/songs/355201
SPACE	RED8红八	https://rapzh.com/songs/355146
REDEMPTION	RED8红八	https://rapzh.com/songs/355159
4U	RED8红八	https://rapzh.com/songs/355161
NOBODY ELSE	RED8红八	https://rapzh.com/songs/355171
CROWN	RED8红八	https://rapzh.com/songs/355188
TST	RED8红八	https://rapzh.com/songs/355191
吻你之时别再躲（Cover 杨烁）	EnjiA (魏恩佳)	https://rapzh.com/songs/562631
Whatever You Do（Cover CRUSH）	EnjiA (魏恩佳)	https://rapzh.com/songs/562643
LOVE（Cover Original by Kendrick Lamar(Feat.Zacari)）	EnjiA (魏恩佳)	https://rapzh.com/songs/562629
花店（The Florist）- 伴奏	EnjiA (魏恩佳)	https://rapzh.com/songs/3732160
黑日梦（伴奏）	EnjiA (魏恩佳)	https://rapzh.com/songs/2913837
他（伴奏）	EnjiA (魏恩佳)	https://rapzh.com/songs/4227324
世上最孤单的独白（伴奏）	EnjiA (魏恩佳)	https://rapzh.com/songs/3732158
来往 (伴奏)	黄景行	https://rapzh.com/songs/269526
It's You (Inst.)	刘宪华 (Henry)	https://rapzh.com/songs/496175
有我不怕 (Inst.)	刘宪华 (Henry)	https://rapzh.com/songs/496313
寻常歌（伴奏）	不才	https://rapzh.com/songs/1624904
小演说家（伴奏）	不才	https://rapzh.com/songs/1624928
飘：胡杨林	谭盾	https://rapzh.com/songs/1164721
Moist With Sweat (Vocal)	谭盾	https://rapzh.com/songs/1164866
Antarctica	谭盾	https://rapzh.com/songs/1164928
"Violin Concerto ""Rhapsody & Fantasia"": Ia. Rock the Violin in Rhapsody. Hip-Hop"	谭盾	https://rapzh.com/songs/1164472
Stone Song(Live recording)	谭盾	https://rapzh.com/songs/1164843
世界尽头 (伴奏)	崔恕	https://rapzh.com/songs/365510
爱人的谎言	崔恕	https://rapzh.com/songs/365474
Black moon	牧羊少年	https://rapzh.com/songs/609692
Be Water	牧羊少年	https://rapzh.com/songs/609629
Lets go	牧羊少年	https://rapzh.com/songs/609638
Baphomet [已售]	牧羊少年	https://rapzh.com/songs/609803
梅花阵	牧羊少年	https://rapzh.com/songs/609679
hate	牧羊少年	https://rapzh.com/songs/609674
Breeze	牧羊少年	https://rapzh.com/songs/609712
blood	牧羊少年	https://rapzh.com/songs/609608
我想念我爱	牧羊少年	https://rapzh.com/songs/609686
null [Sold]	牧羊少年	https://rapzh.com/songs/609721
Dead Wrong Remix	牧羊少年	https://rapzh.com/songs/609744
Kung fu	牧羊少年	https://rapzh.com/songs/609670
